,FibCassini_cpp,FibCassini_python,FibFormulaBig_string,FibFormula_python,FibFormula_string,FibLoop_cpp,FibLoop_python,FibLoop_string,FibMatrix_cpp,FibMatrix_python,FibMatrix_string,FibRecurDP_python,FibRecur_python
4860,2890220.937842969,3385331.8288947777,,,,10714217.460417785,452444.2433648801,,2711109.9061585264,67111.08130730281,414296704.7571347,,
4861,1621332.6127854087,2400887.8219774486,,,,10471550.901456794,465777.57075283444,,6222219.456731182,72444.41235343402,420166479.9259106,,
4862,2749776.5556745436,2351110.066229012,,,,10122217.723619543,455110.9088879457,,3667998.369792258,69333.30246283731,416467370.458804,,
4863,1450221.5776701632,2551998.865783389,,,,10546661.97910592,451555.35485719156,,6683108.140805416,71999.96798590291,426658477.0405188,,
4864,3247554.1122494177,2318221.1918992833,,,,10482662.007689213,451999.79922472266,,1910221.373236709,63999.97164407978,402734043.22942954,,
4865,1980888.008574766,2327998.9652564838,,,,10109328.840371745,504888.6646363826,,4479998.008946495,69777.74683036841,416781592.5416107,,
4866,3103998.6204177695,2305332.3086514864,,,,10763995.21593885,461333.12844176544,,2908443.151909523,62666.63876886014,413007371.9966276,,
4867,1755110.3310324834,3226665.232432424,,,,10660439.706498437,456888.68590332277,,5183553.251754347,68888.85832267988,422532701.09654295,,
4868,3169331.924937069,2395110.04679116,,,,11071550.634824235,656444.1528098541,,2358665.618430678,67111.08130730281,407445596.6908772,,
4869,1826221.4107380714,2315554.5266035916,,,,11788883.649387572,453333.1318725686,,4805775.641898436,65333.30429192574,421509590.4401096,,
4870,3020443.1020592893,2419998.924324318,,,,10388884.271606002,475999.78847756574,,3559998.4178134035,70222.19097052584,410411817.5946496,,
4871,1663554.81633218,2850665.3995918897,,,,10765328.548814068,455110.9088879457,,5598664.178251056,67999.96981499135,424883366.7186318,,
4872,3434665.1400483097,2311110.083837775,,,,11417772.703225637,479110.8981407888,,2059999.0846221773,63555.52727654867,405286486.5393531,,
4873,1881776.9414454233,2306665.6412993325,,,,11303106.087552806,459555.3511990147,,5549330.86687015,65777.74865945685,415491370.8928234,,
4874,2999554.2224696693,2335998.9618256805,,,,11211106.128257597,519110.8803046518,,2948887.5782135436,67111.08107992914,415434037.5848733,,
4875,1906221.3750657975,2450665.577498512,,,,14611549.061555706,489777.5600056775,,8262218.550044054,69333.30246283731,420996257.3349912,,
4876,3159554.151352495,2441332.248281469,,,,10907550.707770497,480888.67515616585,,2977776.454144987,66666.6369397717,411482928.229816,,
4877,1667999.258643249,2708887.6847756184,,,,10783106.318513092,456444.24176316534,,4850220.066600741,66666.63716714538,419855368.95322186,,
4878,2850665.3995918897,2800443.1997032952,,,,10728439.676313428,455555.3530281031,,3357331.8412436494,66222.19279961428,420015368.8821047,,
4879,1607110.3966623922,3061331.9727308406,,,,10660439.706498437,473333.12295450014,,5907997.3743791925,72444.41235343402,432638918.8270241,,
4880,3439109.5828141263,3947998.2453940464,,,,10904884.042247431,480888.6753835395,,2134665.717903772,65333.30429192574,406125152.8332832,,
4881,1901776.932527355,4902664.48764487,,,,10677328.587689772,456444.24153579166,,4392442.49218973,63999.97164407978,427485143.33993626,,
4882,3104443.0647853008,2433776.6960798036,,,,10605773.0640714,484888.6733270774,,4016442.659349195,70222.19097052584,416639814.82679445,,
4883,1804888.0867809202,2507109.9967135526,,,,11362217.172518285,489333.1158655201,,5974219.566951433,69777.74683036841,432264252.3268314,,
4884,3380442.9422161775,2362665.616601589,,,,11182661.696693685,463555.34959729994,,2346221.179323038,101333.2882848772,408661596.1505231,,
4885,1726665.8992411976,2356887.8414153005,,,,10153773.264846677,466666.45926052297,,5139108.827052041,66222.19279961428,421856701.3970187,,
4886,2899998.7112001693,2452443.354286515,,,,10129328.831226302,461333.12821439176,,3627998.387401021,65777.74843208317,418344702.9579384,,
4887,1586665.9614403034,2321332.3015625067,,,,10447550.91220395,494222.0025441202,,5995108.446768427,67555.52544746024,425409588.7067706,,
4888,3144443.04672179,2350665.6218614806,,,,10422217.590303263,455555.3530281031,,2186221.250667586,63111.083136391244,412051372.4215016,,
4889,2161776.8168198382,3105331.953292989,,,,11099106.178335205,497333.1124347169,,4516442.437079604,72444.41235343402,424204700.35358447,,
4890,2996887.5569466036,2373776.722606635,,,,11238217.227628412,458222.01855116873,,3141331.9372859406,63999.9714167061,415018037.7698689,,
4891,1596443.7347975036,2330665.631006923,,,,10854217.39821868,457777.5741836376,,5720886.346352927,67111.08130730281,423398478.4896165,,
4892,2929332.031499143,2362665.616601589,,,,10237328.78343253,487555.338850143,,3007998.663179023,66666.63716714538,416370481.61305755,,
4893,1710221.4619626466,2327554.521116326,,,,11057772.863068748,457333.1300434802,,5035108.873244098,67999.96981499135,422522034.4346781,,
4894,2834665.4069082434,2343554.514027346,,,,10113773.282682814,463555.34959729994,,3761331.661735312,65777.74865945685,426503365.998542,,
4895,1531110.430505578,2413332.260630341,,,,10271106.546269948,463110.90522976883,,5914664.03807317,68444.41395514878,429461586.9059726,,
4896,3594665.0689311353,2323554.5229454148,,,,10729328.564821117,464444.2381049885,,1980888.0083473923,61777.750261171605,416411370.4837291,,
4897,2196887.912532475,2459554.4623480234,,,,11094661.735796763,519110.8805320255,,4663109.038801849,70666.63511068327,421830923.6305231,,
4898,3914220.4825566295,2339554.515629061,,,,11196883.912589328,470666.45743143454,,2838220.9607116235,63111.083136391244,413313594.0828652,,
4899,1735999.2284582404,2635554.3841418694,,,,10715995.237433162,460888.68407423433,,5238664.338321541,114222.17153267411,425422033.14587826,,
4900,3544887.3131826986,2467110.0145496894,,,,11389328.271206977,491555.3370210546,,2470665.5685804435,66222.19279961428,475016677.7703271,,
4901,1842221.4034217177,2431998.9190644263,,,,12239105.671596916,522221.9901952485,,6368441.613858522,72888.85649359145,425080699.96415544,,
4902,2899998.7112001693,2593776.6249626293,,,,10638217.49426097,495110.8910518087,,3195554.1353454464,67111.08130730281,418833147.1852962,,
4903,1773776.9892391954,2383998.940331367,,,,11172883.923336485,644444.1580697458,,5943997.358372144,69333.30246283731,431634474.82902485,,
4904,3151109.7106431406,2400887.8219774486,,,,10775995.210678957,460888.68407423433,,2140443.4930900605,64888.86015176831,411897150.26803243,,
4905,1842221.4036490913,2401332.2661176063,,,,10598661.95600989,460444.2399340769,,4638664.605181475,68444.41395514878,428188254.1383766,,
4906,3098665.2895990117,2582221.074590052,,,,10792884.092097666,485333.11746723484,,3298665.200418327,85333.29537385725,420061591.08382237,,
4907,1646665.9346860978,2331998.963427395,,,,10249773.222312797,458666.46291869984,,5605330.8419450335,67555.52567483392,438555805.0862528,,
4908,2961776.4614613405,2420443.368691849,,,,10515106.43765141,467110.9036280541,,2494665.55806066,63555.52727654867,416518925.9915678,,
4909,1650665.9328570096,2359110.062570835,,,,10407106.485672558,466222.01489299187,,5042219.981305607,75999.96638418816,428124698.6111,,
4910,2823109.8563082926,2591109.9594395636,,,,10579106.409295492,464888.6824725196,,3467109.5702378806,65333.30429192574,420058479.9739317,,
4911,1527554.8767021974,2641776.6036956892,,,,10908439.596278185,463110.9054571425,,5807552.9743746305,70222.19097052584,440738915.2272572,,
4912,3156443.041461898,3055554.1975445524,,,,10690217.471164942,462222.0167220803,,2073776.8559229153,62666.63876886014,413779371.653618,,
4913,1885332.4952488039,2391110.048392875,,,,10179106.58697474,459110.90728623094,,4609775.729022658,65777.74865945685,421276257.21059304,,
4914,3169776.369077226,2468443.347424909,,,,10834217.407136748,493333.1142638053,,3350220.733182141,67999.96981499135,425973588.4561451,,
4915,1660443.7064415833,2812887.638583561,,,,10732439.67448434,459555.3511990147,,5420886.479669207,69333.30246283731,428832698.2964463,,
4916,3004443.1091482695,2379998.942160455,,,,10254217.664851239,506666.441424386,,2856443.1747781783,64444.41578423721,416448259.3562298,,
4917,1825332.522230383,2408887.818319272,,,,10861328.506052814,459110.90705885726,,5104886.620074467,67111.08130730281,428635365.0509227,,
4918,2831998.7413851777,2491554.4481700636,,,,10632884.16321484,458666.46291869984,,3349331.844674452,66222.19279961428,424942033.35900235,,
4919,1557332.6413687028,2359554.506938366,,,,10520884.213065073,491999.7813885857,,5714219.68265895,75999.96638418816,439122915.9452905,,
4920,3315554.0820644093,2355554.508540081,,,,10873772.94493308,483110.89631170034,,2250665.666451823,65777.74843208317,420649590.8224497,,
4921,2068443.5253315314,2353776.731524704,,,,11039995.093142351,469777.568923746,,4659997.928911253,67111.08130730281,429754475.66459477,,
4922,2864887.6154875327,2405332.2642885176,,,,10699995.244294768,464444.2381049885,,3134220.8292244324,66222.19279961428,429559809.08459425,,
4923,1776443.6547622608,2337776.7388410578,,,,11330661.630836403,459555.35142638837,,5656441.9305686895,67999.96981499135,433188251.91636276,,
4924,2909332.040189838,2361776.7283212743,,,,11105772.84180181,510666.43959529756,,2597776.6233609146,113333.28302498558,419956702.2415067,,
4925,1674221.478197069,2342665.6255196575,,,,11702217.021138495,477333.1211254117,,5095108.846717266,109777.72899423144,427386921.161542,,
4926,2781332.0971290525,2423998.922722603,,,,10230217.675371023,469777.568923746,,4060887.084051501,67555.52567483392,425292699.86994225,,
4927,1496443.7793878461,3447554.02352348,,,,10613773.060640596,485777.5620621396,,5882219.607883599,75111.07764912595,436287806.0942421,,
4928,3219554.1245982894,2739554.3379498124,,,,10624884.166873017,463555.34936992626,,1991554.6704396547,62222.19462870271,412186039.02848375,,
4929,2006665.7748429861,2456443.3526848005,,,,11157328.374565622,473777.56732203125,,4825331.1888402095,65333.30429192574,424490033.560005,,
4930,3043998.647171975,2446665.5793276005,,,,10548439.756348671,463110.90522976883,,2915998.7038838156,64444.41601161088,421231368.34175056,,
4931,1728443.6762565747,2704443.2424645494,,,,10597328.623362046,471110.90157159197,,5345775.402020081,94222.18022336892,433369140.7248352,,
4932,3031998.6524318666,2348443.400705946,,,,10429773.142504929,475999.78847756574,,2623554.389629135,64888.86015176831,429797142.3125091,,
4933,1740443.6707693094,2562665.5278756516,,,,10742661.892209072,475110.8999698772,,4689331.249210227,69777.74683036841,436040250.6488299,,
4934,2977776.4543723604,2693776.5805996605,,,,10939106.249225006,485777.56183476595,,3299109.645013232,70666.63533805695,423252700.776402,,
4935,1944888.0243544409,2375554.499849386,,,,10911995.150081566,518221.99179696327,,5557775.307806878,71555.52384574548,437172694.58988994,,
4936,4100442.6220752066,2527554.432163015,,,,11807105.863454126,499555.3335902514,,2121332.390515818,66222.19279961428,422896700.9348708,,
4937,1840443.6266337144,2399110.044734698,,,,10413328.705226377,467999.79190836893,,5295108.757763956,66666.63716714538,429398475.82283616,,
4938,2978665.3428800493,2618221.0585830035,,,,10857328.507881902,461777.57258192287,,2991998.67004063,66666.6369397717,428080698.63076526,,
4939,1676443.6993526034,2425776.699510607,,,,10690661.9153051,479555.3425083199,,5844441.84687527,69777.74683036841,435701139.68849,,
4940,2980443.119895426,2351998.9545093267,,,,10499995.33324808,465777.57075283444,,2784443.2067922754,64888.85992439464,428842476.0700309,,
4941,1665332.5931201833,3359109.6180316526,,,,11185772.806356909,487110.8944826119,,4847553.401077676,68444.41395514878,434305140.3088793,,
4942,2976887.5656372984,2395998.935071475,,,,10645773.046235263,478222.00963310024,,3353331.842845364,67999.96981499135,429029587.0978298,,
4943,1607554.8410299234,2355554.5087674544,,,,11056439.530420903,505777.55291669746,,6036886.205720293,70222.19097052584,441389581.60465336,,
4944,3181331.9194498034,2413776.704997872,,,,10667106.370192414,466222.01489299187,,2162221.261414743,63111.083136391244,416090481.7376832,,
4945,1901776.932527355,2439998.9156336235,,,,10753772.998441491,529333.0982567568,,4691109.026225604,72444.41235343402,428864698.28226835,,
4946,3154220.8205337375,2451110.021866043,,,,12105327.953122469,468444.23627590004,,2995109.7799312267,114666.61567283154,425969588.4579742,,
4947,1688443.6940927117,2387998.9387296517,,,,10418217.591904977,472888.67858696904,,5505775.330675533,66666.63716714538,433895362.7132014,,
4948,3159109.7069849637,2353776.7317520776,,,,10722217.45675961,504444.2202688515,,2447110.0234677577,67999.96981499135,423271811.8792036,,
4949,1711110.3504703352,2377776.7210049205,,,,11193772.802698731,470666.4576588082,,5072886.634252427,67111.08130730281,428715365.01525044,,
4950,2858220.951793555,2981776.452543272,,,,10906661.819262808,463110.90522976883,,3287998.538553438,67111.08130730281,427366476.7260925,,
4951,1557777.0855088602,2349776.733353792,,,,11554217.086995777,466222.01489299187,,7450218.9111171905,72888.85649359145,438888249.3831261,,
4952,3163109.7051558755,2446665.5793276005,,,,10903106.265459428,475999.78825019207,,2413776.704997872,66666.6369397717,421729145.89809805,,
4953,1787554.7612220543,2403110.043132983,,,,10596884.178994514,469777.568923746,,4630664.6086122785,96444.40137890342,543583313.9629267,,
4954,4208887.018421592,2640443.2708204696,,,,14615993.50409415,508888.6625799205,,5043108.869585922,73777.74500127998,455659797.4847136,,
4955,1616443.7261068088,2468443.347424909,,,,10914217.371464474,479555.3422809462,,5701775.243778684,116444.39268820861,444093135.95861024,,
4956,3250665.221912641,2529332.209178392,,,,11607105.952407436,640444.1598988342,,2786665.4281751835,72888.85649359145,429820697.8573944,,
4957,1586665.9614403034,2371554.5014511007,,,,10717773.014221165,472888.67858696904,,4993775.558205016,67999.96981499135,440617137.5032955,,
4958,2838665.4050791548,3156443.041689272,,,,10732439.67448434,465777.5709802081,,3440442.9152345983,68888.85832267988,435970917.34613967,,
4959,1569332.6358814375,2364443.393616966,,,,11529772.653375402,687999.6942643629,,6171108.368562273,110666.61750191997,443441136.2485662,,
4960,3262665.216652749,2381776.7191758323,,,,10359995.39567456,472444.2346741853,,2250665.666451823,62666.63876886014,421190479.471079,,
4961,1926665.81051526,2388887.8270099666,,,,10423995.367091265,465333.126612677,,5018664.436192921,65333.30429192574,439463804.6828732,,
4962,3017331.9921686924,2385332.273206586,,,,10487550.894367814,471555.3459391231,,2995554.2242987575,71999.96798590291,427433587.8073998,,
4963,1677777.0320004493,2567109.9701867206,,,,10824884.077692332,463555.34959729994,,5301775.421457932,73777.74500127998,456753574.7762577,,
4964,3316442.970344724,2374221.1669741664,,,,10860439.617545126,843110.7362412149,,2374665.611114324,67555.52544746024,427595809.9574382,,
4965,1723110.3454378173,2411110.0394748063,,,,10475550.899627706,470222.0132912771,,5995552.890681211,67111.08130730281,456926019.14402074,,
4966,2982665.3410509606,2576887.7437712946,,,,11199995.022025177,485777.56183476595,,4122664.8343126727,75555.52201665705,434369140.280296,,
4967,1560888.195172083,2746221.0016437895,,,,10811550.750304377,471555.3459391231,,5630664.164073096,139555.49343336315,449248244.7785733,,
4968,3182220.8077301183,2391554.4925330323,,,,10835550.73955722,515555.32650127134,,2448443.356115604,68888.85832267988,425211366.5727393,,
4969,1804443.6424133892,3019998.657691758,,,,11231995.007847218,470222.0132912771,,4559997.973274222,66666.6369397717,435396695.3792678,,
4970,3129776.38668599,2891998.714630972,,,,11315106.08206554,499999.7779577825,,3272442.9900099495,70222.19097052584,430486475.33942133,,
4971,1587999.2940881494,2394221.1582834716,,,,10378217.609741114,488444.22735783155,,5933330.6962798815,69333.30246283731,440073582.1895978,,
4972,2924887.5889607007,2402665.5987654524,,,,11122217.27908036,466222.01512036554,,2627109.943432515,66222.19279961428,444615802.393173,,
4973,1693777.0249114693,2361776.7280939007,,,,10758661.88512009,475110.8999698772,,4947553.356714707,71555.52361837181,439086471.51715744,,
4974,3290665.2043038774,2464443.3490266236,,,,11118661.725049606,476444.23284509685,,3430665.142104772,67999.96958761767,437090472.40440667,,
4975,2271110.1016739123,2358221.1740631466,,,,10820884.079748794,468888.68041605747,,6123552.83396937,70666.63511068327,449558466.86298174,,
4976,3570220.6355381347,2513776.6606349032,,,,11445328.246509233,522221.9901952485,,2271998.9901816007,70666.63533805695,430460253.12878555,,
4977,1872443.6122283805,2851109.843959421,,,,10809772.973516375,466666.45926052297,,4539553.538052132,67999.96981499135,435600250.8443453,,
4978,2949332.022581075,2375110.055481855,,,,10656884.152467683,476444.2326177232,,3094665.2912007268,66666.6369397717,438068694.1915428,,
4979,1804443.642640763,2895998.7130292575,,,,12104883.508754937,498222.00094240543,,5716886.347954642,73333.30086112255,443413580.70505524,,
4980,3510220.6620649667,2366221.1706323433,,,,11069328.4136687,476444.2326177232,,2498221.1118640406,65777.74843208317,429853586.73172414,,
4981,1685332.584202115,2512443.3277596836,,,,10886661.828180877,472888.6788143427,,4842664.514399076,67999.96981499135,438697138.35670155,,
4982,2882220.941273772,2552887.7542910776,,,,11067995.081020854,539555.3157541144,,3339109.627177095,78666.63167988008,431695363.6910057,,
4983,1497332.6678955345,2373332.278466478,,,,10963550.68284538,504444.2202688515,,5747997.445268993,71555.52361837181,449945133.3576872,,
4984,3234665.229001621,2519554.4355938183,,,,10986217.339450378,499110.8892227203,,2540887.759550969,70222.19097052584,427318476.74735945,,
4985,1755110.3310324834,3122665.2786244815,,,,10818217.413998354,475555.34411003464,,4704886.797981089,67555.52544746024,437551361.08825356,,
4986,3010220.8843345577,2526221.099515169,,,,11135106.162328158,739110.7826606458,,3339109.627177095,75555.52201665705,432414030.0382169,,
4987,1540888.2040901517,2771109.8796316944,,,,11014217.326874131,469333.1247835886,,5523108.6564617725,70666.63533805695,445787357.42766184,,
4988,2844443.1802654434,2389332.2716048714,,,,10544884.202090543,502666.4432534744,,3112443.0611271234,67555.52544746024,428321587.41271085,,
4989,1588443.7384556804,2377776.7210049205,,,,11707550.352184625,481777.5636638544,,5236886.561533538,123111.05638218578,449670466.8131315,,
4990,2744887.6689959434,2419554.4801841606,,,,10912884.038816629,475110.8999698772,,3540442.8708716296,69333.30246283731,435965139.57095337,,
4991,1601777.0658436348,7683107.696493607,,,,11030661.764152683,839555.1824378344,,10831995.18575384,180888.80847244582,562291305.6481593,,
4992,3487109.561319812,2443110.0252968464,,,,11962661.350025883,590221.9600102399,,2056443.5303640494,65333.30429192574,430408253.1518816,,
4993,1957776.9076022378,3004443.1091482695,,,,10853772.953851148,475555.34411003464,,4307109.196815873,63555.52727654867,526568654.8584654,,
4994,3315109.637696878,2684887.695522775,,,,14506215.775099918,518221.99202433694,,4114220.3936033184,71555.52361837181,454417131.3702918,,
4995,1775110.3223417886,2495110.0022008177,,,,11188883.91602013,489777.5600056775,,5391997.60351039,72888.85649359145,445131802.16358703,,
4996,3308442.9742302746,2396443.379439006,,,,11203550.576283306,475555.3443374083,,2319110.080406972,73777.74500127998,430597586.4010634,,
4997,1798665.8672271005,2459998.9067155547,,,,10769328.54698498,469777.568923746,,4820886.7463017665,65777.74843208317,443194025.2472941,,
4998,3193331.9139625384,2443110.0252968464,,,,11105772.84180181,478222.00963310024,,3175554.144036141,66666.6369397717,431344252.7359257,,
4999,1642665.9365151864,3061331.9727308406,,,,10837328.516799971,473333.12295450014,,5683553.029712129,67555.52544746024,469787791.20536274,,
5000,3253331.8874357063,2899554.266832638,,,,11249328.333633456,487555.338850143,,2154665.7089857035,67111.08130730281,428591809.51472807,,
5001,2012887.9943968058,2597332.1789933834,,,,11667994.81416092,499110.8892227203,,5232886.563135253,84444.40686616872,442914025.37169236,,
5002,2931998.697022209,3289776.3155688155,,,,12217327.903499609,472888.6788143427,,3015998.6597482204,66666.6369397717,435436250.9170642,,
5003,1629777.0532673895,2666221.0373160634,,,,10944439.580271136,475110.8999698772,,5369330.946905393,67111.08107992914,448746467.2238275,,
5004,2988887.560377407,2392887.825408252,,,,10560439.750861406,471999.7903066542,,3478220.676242927,64888.85992439464,448670911.70181084,,
5005,1783999.2069639266,2442665.5811566887,,,,11976439.121781368,479999.786875851,,5084442.184625004,67555.52567483392,444188247.02756864,,
5006,2914665.3712359695,2630665.497463269,,,,11171550.590233892,487110.8944826119,,3442665.1366175064,68888.85832267988,439863804.50496656,,
5007,1548443.7562918174,2447998.911975446,,,,10990661.78198882,792444.0922124631,,5737775.227544262,71999.96798590291,460025573.32190007,,
5008,5582219.741199879,2454665.5756694237,,,,11385772.717403598,491555.33724842826,,2271110.1016739123,64444.41578423721,431779363.6535043,,
5009,1893332.4918180006,2476443.343766732,,,,10494217.558289165,473333.12295450014,,5186664.361644944,65777.74865945685,456792241.4257737,,
5010,3059109.751575306,2464443.3490266236,,,,10794661.868885668,487555.338850143,,3591109.515127755,67111.08130730281,450522910.87858975,,
5011,1680443.6977508885,2392443.3810407207,,,,10507550.885449745,472444.2344468116,,5735108.56224857,67555.52567483392,455167353.2589575,,
5012,3077331.965641861,2507554.4410810834,,,,12110661.284168601,497777.55634750065,,2578221.07641914,66666.6369397717,433378029.60968477,,
5013,1946221.3572296605,2534665.5399971497,,,,12266216.770512983,507555.3299320745,,5836886.294673605,71555.52361837181,443276691.87714493,,
5014,2972887.5674663866,3139554.1602705633,,,,10912884.038816629,490666.44851336605,,3270220.768627041,70222.19097052584,446196246.1348321,,
5015,1559110.4181567063,2401332.2661176063,,,,10810661.861796688,473333.12295450014,,5719108.56933755,83111.07421832276,453212687.4610185,,
5016,3132443.052209055,2387554.4943621205,,,,10895550.713030389,471110.90179896564,,2250221.222084292,66666.6369397717,441586025.96166927,,
5017,1795110.3131963464,2742221.0034728777,,,,10906661.819262808,477777.56526556914,,4631997.941260125,67111.08130730281,449195355.91316164,,
5018,2987554.227729561,2587554.405636183,,,,11415550.482070103,494666.4469116513,,3356887.396876118,70666.63533805695,436403806.0427902,,
5019,1579110.4092386377,2396887.8235791633,,,,10726661.899298051,474222.0114621887,,5585775.295230633,71555.52384574548,447613578.83839995,,
5020,3591109.514900381,2554665.531306455,,,,11552439.3099804,507555.3299320745,,2748443.2230266975,75999.96615681448,439919360.03590125,,
5021,1739110.338348837,2403110.043132983,,,,10565328.637540005,476888.6769852543,,5348442.067315773,71111.07947821438,446825134.74435836,,
5022,2959554.2400784325,2399554.489102229,,,,10990661.781761445,524888.6554909404,,3539553.9825913147,72444.41235343402,444746024.5571619,,
5023,1500888.2219262887,2392443.3812680943,,,,10607995.285226934,479999.786875851,,6002663.998970092,73333.30086112255,448347356.29001445,,
5024,3673776.1449785465,2464887.793394155,,,,11255106.108819745,811999.6391542372,,2066665.7480887808,72888.85649359145,431883808.0516798,,
5025,2083554.629507489,2448443.3563429774,,,,11603994.842744214,483110.89631170034,,5698664.133888087,67999.96981499135,453194020.8025844,,
5026,5897775.156654461,2410665.595334649,,,,12033327.985136567,479110.8981407888,,2945776.4685503207,67555.52567483392,446604690.3978622,,
5027,1677777.0320004493,2401332.2661176063,,,,12067550.19211414,489777.5600056775,,5288886.538210136,72444.41235343402,445658913.0404609,,
5028,2990665.3373927837,2507998.885221241,,,,11524439.322329272,532888.6520601372,,2381776.7191758323,67555.52544746024,445102468.84328806,,
5029,2217332.3477545637,2469776.680072755,,,,11297772.756506674,490666.44851336605,,4984886.673582878,71999.96798590291,447803800.9760894,,
5030,2972443.1233262294,3354220.731580426,,,,11381772.719232686,490222.0043732086,,3388442.938330627,70666.63511068327,443200691.9107607,,
5031,1589332.626963369,2424443.366862761,,,,11339106.071545757,482222.0080313855,,6009330.662436696,92444.40320799185,452868243.1696325,,
5032,3377776.2766931118,2540887.759778343,,,,10636884.16138575,481777.5636638544,,2167110.148093343,75111.07764912595,435862028.50588053,,
5033,1843110.291929406,2399110.044962072,,,,11547994.867441958,480444.2310160084,,6094663.957810553,68444.41395514878,444160247.0399175,,
5034,2880887.6083985525,3416887.3701219126,,,,11159995.040088689,476444.23284509685,,3067109.7479171297,75111.07764912595,441672692.5899184,,
5035,2113776.838314152,2540887.759550969,,,,11522661.545541268,493777.5581765891,,5843997.402735112,71999.96798590291,462579349.96469885,,
5036,3017331.992396066,3047109.756835198,,,,11428883.809458056,491110.89288089715,,2590221.070931875,68888.85832267988,441806025.8637979,,
5037,2110221.2842833977,2448443.356115604,,,,11355106.064456778,489777.5602330512,,4972442.234475238,69333.30246283731,457880685.3864989,,
5038,2805332.086609269,2430665.5864165807,,,,10629328.609184086,488888.67172536266,,4099553.733567518,69333.30246283731,449446466.9126046,,
5039,1539999.315582463,2481776.6748128636,,,,11187995.027512442,483110.89631170034,,6222219.456958556,71999.96798590291,454239353.6714826,,
5040,3256887.4414664605,2425332.2553704493,,,,11265772.770684635,521333.10168756,,2233776.7850331147,68888.85832267988,435275362.0996736,,
5041,1880443.6087975772,2454665.5756694237,,,,10859995.173404967,494222.0025441202,,4864442.282496384,68444.41395514878,452970909.7905652,,
5042,3058220.8630676176,2417776.7031687833,,,,10712884.127542567,486222.00620229705,,3295554.0909824776,69333.30269021099,442080247.96444076,,
5043,1723999.2339455057,3575553.9663568926,,,,12612438.838914387,507555.3299320745,,5863997.393817044,76888.85489187669,453506909.5525159,,
5044,3005331.997655958,2931554.2526546777,,,,11211550.572625129,486222.0059749234,,2450221.1331309807,66222.19279961428,434518917.9916815,,
5045,1675554.8108449148,2484443.340335929,,,,11031995.096800528,480444.2310160084,,4858220.0629425645,69333.30246283731,454506020.21969646,,
5046,2868887.613658444,2794665.4245170066,,,,11519550.43565067,482666.4521715429,,3350220.733182141,69777.74683036841,445641579.71490204,,
5047,1640888.1594998091,2420443.368691849,,,,11331106.07497656,476444.2326177232,,6106663.952550662,73777.74500127998,468889569.38232696,,
5048,3180443.030942115,2422665.5898473836,,,,11116439.503894072,488888.67172536266,,2871109.835041352,67111.08130730281,436918916.9249239,,
5049,1767554.769912749,2428443.365033672,,,,10710661.906387031,483110.89631170034,,5160442.151009193,68888.85832267988,453047798.6454571,,
5050,3037776.4276181553,2551109.977275701,,,,11266217.215052165,528444.2095216946,,3991998.225728821,72888.85649359145,442090914.6263057,,
5051,1541777.0925978404,2695998.801755195,,,,11576439.299460616,479999.7866484773,,5614664.171162076,77333.29903203412,454471353.5683513,,
5052,3010665.3284747154,2573776.6338806977,,,,11618661.502780015,523999.7672106256,,2874220.9447045755,122222.16787449725,442286470.09481394,,
5053,1558665.973789175,2403998.9316406716,,,,11242661.66993948,562666.4167266426,,5558219.751947036,71999.96798590291,457374463.38921475,,
5054,2840443.181867158,2719554.346867881,,,,11654217.042632809,531110.8750447602,,3591998.40340807,123555.50052234321,446702023.6879762,,
5055,1470666.0128922523,2445332.246452381,,,,10816884.08135051,480888.67515616585,,6500441.555317593,74666.63350896852,460407350.92992693,,
5056,3228443.009447801,2977332.010232203,,,,11340883.848561134,483555.34067923145,,2080443.5196168926,63999.97164407978,439844693.40239227,,
5057,2356443.3970477693,2417332.259028626,,,,11651105.932742212,489333.1158655201,,4651553.4882018985,66666.63716714538,449309133.64032674,,
5058,3033331.9853070863,3007998.663179023,,,,11547105.979161642,479110.8981407888,,3619109.5025515095,68888.85832267988,441960692.46186197,,
5059,1816888.0815210287,2554221.0869389237,,,,11700439.244123118,535110.8732156717,,5860886.283926448,71999.96798590291,462941127.58164376,,
5060,3340442.9598249407,2450665.577498512,,,,11382661.607513001,532444.2079199798,,2374665.6113416976,69777.74683036841,440569581.96892995,,
5061,1726221.4548736666,2420887.8130593803,,,,11247995.000985611,482666.4521715429,,5859108.507138444,76444.41052434559,455617130.8367993,,
5062,2883998.718289149,2437776.694250715,,,,10790661.87094213,487110.8947099856,,3702220.5767698325,67111.08130730281,452440243.35988796,,
5063,1584888.1844249263,2546221.0905971006,,,,10684884.140118811,481333.11952369695,,6525774.877445656,76444.41029697191,457754463.22022617,,
5064,3303109.643184143,2656887.7080990206,,,,11639105.938229477,512444.2168380483,,3401776.265945955,68888.85832267988,439725582.344181,,
5065,1996443.5571182547,2471998.901455663,,,,11278217.2095649,571555.3015761543,,4671553.47928383,69333.30246283731,452034910.2067485,,
5066,3195109.690977915,2601332.1771642948,,,,11448439.356172457,523555.3228430945,,3305776.3084798353,75999.96638418816,449214022.5715957,,
5067,1601332.6214761036,2584887.7401131177,,,,11106217.286169339,479110.8981407888,,5475108.677728713,69777.74683036841,454326464.74387187,,
